seconds_since_epoch,datestamp,sp1_watts_generated,sp2_watts_generated,sp3_watts_generated,iot_gateway_watt_consumption,water_pump_watt_consumption,valve1_watt_consumption,valve2_watt_consumption,valve3_watt_consumption,ms1_watt_consumption,ms2_watt_consumption,ms3_watt_consumption,temp1_watt_consumption,temp2_watt_consumption,temp3_watt_consumption,battery_watt_hours,valve1_litres,valve2_litres,valve3_litres,ms1_soil_moisture_pct,ms2_soil_moisture_pct,ms3_soil_moisture_pct,temps1_soil_temperature_C,temps2_soil_temperature_C,temps3_soil_temperature_C,latency_iotgateway_ms,latency_logcollector_ms,packetloss_iotgateway,packetloss_logcollector,auth_success_mqtt_to_hmi,auth_failure_mqtt_to_hmi,auth_success_ssh_to_iogateway,auth_failure_ssh_to_iotgateway,class
1673338382,1:13,0,0,0,0.041916168,0,0.262626263,0.05,0.08,0.428571429,1,0.285714286,0.285714286,0.142857143,0.714285714,0.286884384,0.279624035,0.1064753,0.144811478,0.449446445,0.733764502,0.649169612,0.240659341,0.353846154,0.460985058,0.344516129,0.817427386,0.345303867,0.441540578,0.333333333,0.35,0.181818182,0.363636364,abnormal
1673338442,1:14,0,0,0,0.838323353,0,0.03030303,0.04,0.26,0.428571429,0.428571429,0.285714286,0.571428571,0.571428571,0.428571429,0.285178327,0.07653575,0.103471295,0.277610944,0.637388289,0.244632618,0.029680518,0.230769231,0.225274725,0.052573326,0.326451613,0.182572614,0.342541436,0.283356259,0.238095238,0.3,0.727272727,0.909090909,abnormal
1673338502,1:15,0,0,0,0.131736527,0,0.04040404,0.02,0.12,0.285714286,0.285714286,0.571428571,0,0.142857143,0.142857143,0.284620423,0.101376301,0.069425901,0.180847514,0.538548753,0.608747833,0.123724405,0.067582418,0.373626374,0.271721085,0.450322581,0.102697095,0.370165746,0.265474553,0.80952381,0.9,0.181818182,0.181818182,abnormal
1673338562,1:16,0,0,0,0.413173653,0,0.080808081,0.11,0.15,0.571428571,0.857142857,0.571428571,0.285714286,0.571428571,0.857142857,0.283423757,0.148371937,0.170894526,0.207874541,0.019474456,0.133817842,0.434069232,0.32967033,0.052197802,0.436081904,0.205806452,0.561721992,0.251381215,0.371389271,0.238095238,0.45,0.636363636,0.818181818,abnormal
1673338622,1:17,0,0,0,0.101796407,0,0.03030303,0.08,0.15,0.571428571,0.142857143,0.142857143,0.285714286,0.571428571,0.428571429,0.282801168,0.079221215,0.144859813,0.208208208,0.215953048,0.844845979,0.121123191,0.27032967,0.442857143,0.346430548,0.423870968,0.020746888,0.104972376,0.21045392,0.095238095,0.1,0.545454545,0.181818182,abnormal
1673338682,1:18,0,0,0,0.634730539,0,0.323232323,0.05,0.02,0.571428571,0.571428571,0.285714286,0.857142857,0.428571429,0.142857143,0.281313421,0.309835515,0.116488652,0.071404738,0.102574363,0.745832778,0.243246849,0.028021978,0.343956044,0.336469286,0.56516129,0.561721992,0.428176796,0.426409904,0.095238095,0.35,0.454545455,0.181818182,abnormal
1673338742,1:19,0,0,0,0.113772455,0,0.121212121,0.25,0.01,0.285714286,0.428571429,0.571428571,0.285714286,0.857142857,0.857142857,0.280512949,0.182275932,0.274365821,0.043710377,0.22935841,0.438391786,0.647902354,0.235714286,0.235164835,0.376314333,0.388387097,0.014522822,0.364640884,0.257221458,0.095238095,0.7,0.545454545,0.363636364,abnormal
1673338802,1:20,0,0,0,0.005988024,0,0.04040404,0.08,0,0.285714286,0.571428571,0.714285714,0.285714286,0.571428571,0.714285714,0.280076328,0.105740181,0.142189586,0.002002002,0.610510871,0.431657554,0.309144267,0.448351648,0.462637363,0.137244051,0.738709677,0.423236515,0.356353591,0.159559835,0.142857143,0.25,0.909090909,0.272727273,abnormal
1673338862,1:21,0,0,0,0.820359281,0,0.202020202,0.07,0.05,0.714285714,0.571428571,0.714285714,0.428571429,0.285714286,0.571428571,0.278370271,0.245048674,0.138184246,0.111111111,0.932039482,0.539271903,0.109184286,0.136813187,0.348901099,0.451023796,0.794193548,0.264522822,0.419889503,0.328748281,0.380952381,0.2,0,0.636363636,abnormal
1673338922,1:22,0,0,0,0.449101796,0,0.313131313,0.15,0.01,0.714285714,0.714285714,0,0.714285714,0.714285714,0.571428571,0.277036151,0.306814367,0.206275033,0.04671338,0.83446712,0.222563008,0.009471087,0.220879121,0.452747253,0.456004427,0.352903226,0.317427386,0.180939227,0.262723521,0.380952381,0.05,0.818181818,0.727272727,abnormal
1673338982,1:23,0,0,0,0.622754491,0,0.252525253,0,0.33,0.857142857,0.142857143,0.428571429,0.142857143,0.428571429,0.571428571,0.275427121,0.273917422,0.000667557,0.315648982,0.323529412,0,0.349496432,0.131868132,0.254945055,0.177089098,0.411612903,0.185165975,0.048342541,0.145804677,0.238095238,0.2,0,0.727272727,abnormal
1673339042,1:24,0,0,0,0.437125749,0,0.202020202,0.08,0.01,0.428571429,0.857142857,0.142857143,0.857142857,0.428571429,0.714285714,0.274254712,0.239677744,0.146862483,0.033033033,0.922368948,0.502333644,0.930034016,0.423626374,0.24010989,0.47094632,0.86516129,0.408713693,0.593922652,0.342503439,0.047619048,0,0.090909091,0.363636364,abnormal
1673339102,1:25,0,0,0,0.826347305,0,0.151515152,0.12,0.03,0.571428571,0.285714286,0.142857143,0.857142857,0.142857143,0.714285714,0.272597168,0.209466264,0.180574099,0.076076076,0.64839269,0.845446059,0.144200627,0.428571429,0.452747253,0.276701716,0.388387097,0.267634855,0.361878453,0.324621733,0.142857143,0.25,0.363636364,0.818181818,abnormal
1673339162,1:26,0,0,0,0.826347305,0,0.161616162,0.12,0.08,0.142857143,0.285714286,0.571428571,0.857142857,0.857142857,0.142857143,0.270883026,0.212823095,0.180907877,0.142142142,0.704415099,0.317242299,0.648902821,0.255494505,0.254945055,0.261759823,0.632258065,0.040975104,0.352209945,0.330123796,0.19047619,0.15,0.545454545,0.363636364,abnormal
1673339222,1:27,0,0,0,0.54491018,0,0.01010101,0,0.07,0.714285714,0.571428571,0.285714286,0.571428571,0.714285714,1,0.269718703,0.04095334,0.006675567,0.135802469,0.107843137,0.241765569,0.431934903,0.225824176,0.452747253,0.266740454,0.347096774,0.685165975,0.342541436,0.47042641,0.571428571,0.15,0.272727273,0.545454545,abnormal
1673339282,1:28,0,0,0,0.80239521,0,0.01010101,0.07,0.16,0.714285714,0.857142857,0.857142857,0.571428571,0.142857143,0.428571429,0.268093502,0.034575361,0.136515354,0.211544878,0.035080699,0.849246566,0.129993997,0.349450549,0.324175824,0.366353071,0.623870968,0.223547718,0.476519337,0.305364512,0.142857143,0.7,0.818181818,0.636363636,abnormal
1673339342,1:29,0,0,0,0.347305389,0,0.151515152,0.08,0.15,0,1,0.142857143,0.428571429,0.142857143,0.714285714,0.267034291,0.2047667,0.149866489,0.207207207,0.331999466,0.128017069,0.002667912,0.161538462,0.032417582,0.062534588,0.426451613,0.626556017,0.132596685,0.429160935,0.476190476,0.15,0.272727273,0.090909091,abnormal
1673339402,1:30,0,0,0,0.023952096,0,0.01010101,0.11,0.01,0.571428571,0.142857143,0.714285714,0.285714286,0.857142857,0.142857143,0.26659767,0.033568312,0.174566088,0.041374708,0.142390289,0.528803841,0.549323017,0.428571429,0.24010989,0.460985058,0.441290323,0.973547718,0.374309392,0.646492435,0.19047619,0.6,0.636363636,0.909090909,abnormal
1673339462,1:31,0,0,0,0.317365269,0,0.161616162,0,0.33,0.571428571,1,0.285714286,0.428571429,0.571428571,0.428571429,0.265441432,0.216851292,0.015353805,0.314314314,0.632719755,0.743299107,0.444874275,0.028021978,0.25989011,0.446043165,0.297419355,0.979253112,0.172651934,0.493810179,0.19047619,0.15,0.727272727,0.454545455,abnormal
1673339522,1:32,0,0,0,0.51497006,0,0.01010101,0.14,0.04,0.142857143,0.571428571,0.285714286,0.142857143,0.571428571,0.714285714,0.264309451,0.041289023,0.202603471,0.104771438,0.6272509,0.241765569,0.741412659,0.27032967,0.437912088,0.152185944,0.305806452,0.355809129,0.125690608,0.05914718,0.095238095,0,0.727272727,0.636363636,abnormal
1673339582,1:33,0,0,0,0.904191617,0,0.03030303,0.32,0.07,1,0.142857143,0.571428571,0.428571429,0.714285714,0.285714286,0.262425512,0.079556898,0.311748999,0.139139139,0.515072696,0.128417122,0.131394651,0.250549451,0.042307692,0.167127836,0.629677419,0.520746888,0.367403315,0.42778542,0.285714286,0.05,0.090909091,0.181818182,abnormal
1673339642,1:34,0,0,0,0.928143713,0,0.080808081,0.16,0.02,0.285714286,0.714285714,1,0,0.142857143,0.571428571,0.260662856,0.14434374,0.216622163,0.067400734,0.009003601,0.721496199,0.036150203,0.028021978,0.057142857,0.431101273,0.203225806,0.403008299,0.237569061,0.36176066,0.333333333,0.55,0.545454545,0.545454545,abnormal
1673339702,1:35,0,0,0,0.916167665,0,0.03030303,0.2,0.2,0.714285714,0.714285714,0.714285714,0.714285714,0.857142857,0.571428571,0.258689975,0.082578046,0.243324433,0.243243243,0.845071362,0.111614882,0.008804109,0.33956044,0.339010989,0.251798561,0.870967742,0.123443983,0.366022099,0.251719395,0.238095238,0.25,0.909090909,0.272727273,abnormal
1673339762,1:36,0,0,0,0.922155689,0,0.050505051,0.02,0.14,0.285714286,0.285714286,0.571428571,0.571428571,0.857142857,0.428571429,0.256959661,0.107082914,0.071094793,0.201201201,0.724423103,0.006934258,0.938571333,0.26043956,0.052197802,0.441062535,0.056129032,0.302904564,0.331491713,0.083906465,0.047619048,0.05,0.454545455,0.454545455,abnormal
1673339822,1:37,0,0,0,0.005988024,0,0.111111111,0.02,0.01,0.857142857,0.714285714,0.285714286,0.857142857,0.571428571,0,0.256506869,0.178583417,0.072763685,0.034701368,0.318193944,0.733897853,0.245514573,0.225824176,0.156043956,0.037631433,0.803225806,0.511929461,0.435082873,0.360385144,0.333333333,0,0.090909091,0.818181818,abnormal
1673339882,1:38,0,0,0,0.143712575,0,0.03030303,0.03,0.08,0.571428571,0.285714286,0.571428571,0.142857143,0.714285714,0.428571429,0.25590045,0.080228265,0.081108144,0.148481815,0.518207283,0.532070943,0.83505636,0.146703297,0.324175824,0.366353071,0.861935484,0.017634855,0.516574586,0.220082531,0.047619048,0.1,0.727272727,0.818181818,abnormal
1673339942,1:39,0,0,0,0.130434783,0,0.033333333,0.1,0.066666667,0.25,0,0,0,0,0,0.348767919,0.013341419,0.055151515,0.036385688,0.09819372,0.15030303,0.113104619,0.090236686,0.116863905,0.103550296,0.120353982,0.266002845,0,0,0,0,1,0,abnormal
1673340002,1:40,0,0,0,0.163043478,0,0,0.033333333,0.066666667,0.25,0,0.25,0.25,0.25,0.25,0.347500588,0.002425713,0.013333333,0.044875682,0.024487817,0.154181818,0.039641169,0.130177515,0.12352071,0.12352071,0.161061947,0.314366999,0,0,0,0,0.5,1,abnormal
1673340062,1:41,0,0,0,0.173913043,0,0.066666667,0,0,0,0.25,0.25,0,0,0,0.346258435,0.030321407,0.009090909,0.002425713,0.093829555,0.117212121,0.021093466,0.116863905,0.130177515,0.130177515,0.283185841,0.355618777,0,0,0,0,0.166666667,0,abnormal
1673340122,1:42,0,0,0,0.130434783,0,0,0,0.033333333,0.25,0,0.25,0,0,0,0.345058247,0.008489994,0.001212121,0.020618557,0.020123651,0.146545455,0.150563705,0.076923077,0.096893491,0.090236686,0.056637168,0.145092461,0,0,0,0,0.666666667,1,abnormal
1673340182,1:43,0,0,0,0.141304348,0,0.1,0.033333333,0.1,0,0.25,0,0,0,0,0.343807701,0.049727107,0.019393939,0.049727107,0.05976482,0.131272727,0.151533519,0.103550296,0.076923077,0.103550296,0.378761062,0.347083926,0,0,0,0,0.5,1,abnormal
1673340242,1:44,0,0,0,0.043478261,0,0,0.033333333,0.1,0,0,0,0,0,0,0.342666264,0.007277138,0.015151515,0.049120679,0.021214693,0.036727273,0.110680082,0.096893491,0.103550296,0.083579882,0.088495575,0.089615932,0,0,0,0,0.666666667,1,abnormal
1673340302,1:45,0,0,0,0.152173913,0,0.1,0.1,0.1,0,0,0.25,0,0.25,0,0.341382147,0.050333535,0.056969697,0.054578532,0.055036974,0.095151515,0.059279913,0.110207101,0.070266272,0.116863905,0.072566372,0.193456615,0,0,0,0,0.166666667,0,abnormal
1673340362,1:46,0,0,0,0.043478261,0,0,0.066666667,0.033333333,0.25,0,0,0.25,0.25,0,0.340223923,0.003032141,0.039393939,0.025469982,0.163777428,0.026909091,0.001091041,0.116863905,0.090236686,0.103550296,0.322123894,0.169274538,0,0,0,0,0,1,abnormal
1673340422,1:47,0,0,0,0.054347826,0,0.1,0,0.066666667,0.25,0,0,0,0,0.25,0.339048914,0.055791389,0.008484848,0.043056398,0.036368045,0.080484848,0.077100255,0.12352071,0.103550296,0.110207101,0.161061947,0.258890469,0,0,0,0,0.833333333,0,abnormal
1673340482,1:48,0,0,0,0.152173913,0,0.066666667,0.033333333,0,0,0,0,0,0,0.25,0.337823547,0.044269254,0.013939394,0.008489994,0.111771124,0.079757576,0.038671354,0.12352071,0.090236686,0.130177515,0.249557522,0.355618777,0,0,0,0,0.833333333,1,abnormal
1673340542,1:49,0,0,0,0,0,0.1,0.033333333,0.1,0,0.25,0.25,0,0.25,0,0.336665324,0.054578532,0.013939394,0.048514251,0.09819372,0.003151515,0.167899139,0.116863905,0.083579882,0.090236686,0.047787611,0.362731152,0,0,0,0,0.333333333,0,abnormal
1673340602,1:50,0,0,0,0.108695652,0,0.066666667,0,0.033333333,0,0,0,0,0,0,0.335481922,0.043662826,0.008484848,0.025469982,0.149715117,0.113575758,0.092253606,0.090236686,0.12352071,0.130177515,0.322123894,0.129445235,0,0,0,0,0,1,abnormal
1673340662,1:51,0,0,0,0.02173913,0,0,0.066666667,0.066666667,0,0.25,0.25,0,0,0,0.334340484,0.007883566,0.038181818,0.043662826,0.116983877,0.154181818,0.170808583,0.070266272,0.076923077,0.090236686,0.047787611,0.162162162,0,0,0,0,0.166666667,0,abnormal
1673340722,1:52,0,0,0,0.043478261,0,0,0.1,0,0,0,0,0,0,0,0.333207439,0.007883566,0.049090909,0.00667071,0.080858286,0.164242424,0.110316402,0.116863905,0.096893491,0.070266272,0.12920354,0.186344239,0,0,0,0,0.166666667,0,abnormal
1673340782,1:53,0,0,0,0.152173913,0,0,0.033333333,0.1,0,0,0,0.25,0,0,0.33197368,0.002425713,0.027272727,0.050333535,0.111286217,0.166666667,0.167293005,0.096893491,0.12352071,0.096893491,0.024778761,0.226173542,0,0,0,0,0.666666667,0,abnormal
1673340842,1:54,0,0,0,0.108695652,0,0,0.033333333,0.066666667,0,0,0,0,0,0,0.330790278,0.008489994,0.013333333,0.033353548,0.112013577,0.151515152,0.091041338,0.130177515,0.096893491,0.116863905,0.217699115,0.129445235,0,0,0,0,0.166666667,1,abnormal
1673340902,1:55,0,0,0,0.108695652,0,0.033333333,0,0.066666667,0,0.25,0,0,0,0,0.329598483,0.020012129,0.001212121,0.032747119,0.08146442,0.094545455,0.148866529,0.103550296,0.103550296,0.103550296,0.047787611,0.177809388,0,0,0,0,0.833333333,1,abnormal
1673340962,1:56,0,0,0,0.130434783,0,0.1,0.033333333,0.1,0,0,0,0.25,0,0,0.32835633,0.050333535,0.013333333,0.057610673,0.164504788,0.043151515,0.134925446,0.130177515,0.076923077,0.12352071,0.072566372,0.113798009,0,0,0,0,0.833333333,0,abnormal
1673341022,1:57,0,0,0,0.130434783,0,0,0.066666667,0.066666667,0.25,0,0.25,0,0,0,0.327130963,0.000606428,0.036969697,0.032140691,0.055400655,0.09430303,0.00266699,0.130177515,0.083579882,0.130177515,0.047787611,0.298719772,0,0,0,0,0.166666667,1,abnormal
1673341082,1:58,0,0,0,0.02173913,0,0.066666667,0.1,0.033333333,0,0,0.25,0,0.25,0,0.32597274,0.044269254,0.055757576,0.024257126,0.091283792,0.151151515,0.081100739,0.083579882,0.076923077,0.070266272,0.201769912,0,0,0,0,0,0.333333333,0,abnormal
1673341142,1:59,0,0,0,0.108695652,0,0.1,0.066666667,0.033333333,0,0,0.25,0.25,0,0,0.324747373,0.055184961,0.043636364,0.026682838,0.099890896,0.172484848,0.038186447,0.103550296,0.070266272,0.116863905,0.12920354,0.371266003,0,0,0,0,0.666666667,0,abnormal
1673341202,2:00,0,0,0,0,0,0.066666667,0.066666667,0,0,0.25,0,0,0,0,0.323631114,0.038204973,0.044242424,0.007883566,0.099648442,0.044363636,0.005212753,0.083579882,0.076923077,0.110207101,0.008849558,0.250355619,0,0,0,0,0.166666667,1,abnormal
1673341262,2:01,0,0,0,0.108695652,0,0.033333333,0.1,0.066666667,0,0.25,0,0,0,0,0.32241414,0.014554275,0.04969697,0.038811401,0.134319311,0.021090909,0.076736574,0.103550296,0.096893491,0.083579882,0.30619469,0.274537696,0,0,0,0,0.666666667,1,abnormal
1673341322,2:02,0,0,0,0.130434783,0,0.1,0.033333333,0.066666667,0.25,0,0,0.25,0.25,0,0.321163595,0.056397817,0.012121212,0.04244997,0.171657171,0.008242424,0.020729785,0.083579882,0.076923077,0.083579882,0.161061947,0.129445235,0,0,0,0,1,0,abnormal
1673341382,2:03,0,0,0,0.141304348,0,0.033333333,0,0.066666667,0,0,0,0,0.25,0.25,0.319938228,0.013947847,0.000606061,0.032747119,0.056612923,0.146545455,0.1301976,0.096893491,0.076923077,0.090236686,0.226548673,0.307254623,0,0,0,0,0.166666667,1,abnormal
1673341442,2:04,0,0,0,0.163043478,0,0.033333333,0,0.033333333,0.25,0,0.25,0,0.25,0,0.318696075,0.018799272,0.001212121,0.026682838,0.055036974,0.164727273,0.000969815,0.090236686,0.083579882,0.070266272,0.30619469,0.120910384,0,0,0,0,0.166666667,0,abnormal
1673341502,2:05,0,0,0,0.02173913,0,0.1,0.033333333,0.033333333,0,0,0,0.25,0,0.25,0.317546245,0.055791389,0.013939394,0.012128563,0.092980967,0.168121212,0.113104619,0.116863905,0.103550296,0.083579882,0.063716814,0.307254623,0,0,0,0,0.833333333,1,abnormal
1673341562,2:06,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.316421593,0.055791389,0.002424242,0.050333535,0.075281852,0.092727273,0.150078797,0.12352071,0.12352071,0.116863905,0.387610619,0.258890469,0,0,0,0,0.833333333,1,abnormal
1673341622,2:07,0,0,0,0.02173913,0,0.033333333,0.066666667,0.1,0,0,0,0,0,0,0.315280156,0.0194057,0.043030303,0.055184961,0.165232149,0.091030303,0.14923021,0.116863905,0.103550296,0.096893491,0.210619469,0.032716927,0,0,0,0,0.833333333,0,abnormal
1673341682,2:08,0,0,0,0,0,0.033333333,0.033333333,0.033333333,0,0.25,0.25,0,0,0,0.314163897,0.018799272,0.012121212,0.012128563,0.00533398,0.164969697,0.128015517,0.096893491,0.076923077,0.090236686,0.226548673,0.153627312,0,0,0,0,0.166666667,1,abnormal
1673341742,2:09,0,0,0,0.054347826,0,0.033333333,0.1,0.033333333,0,0,0,0.25,0,0.25,0.312988888,0.018192844,0.05030303,0.015160703,0.08146442,0.163636364,0.063280398,0.083579882,0.096893491,0.110207101,0.290265487,0.153627312,0,0,0,0,0.666666667,1,abnormal
1673341802,2:10,0,0,0,0.130434783,0,0.066666667,0.066666667,0,0,0,0.25,0.25,0,0.25,0.311755128,0.036992116,0.043636364,0.001819284,0.018305249,0.115636364,0.133349497,0.110207101,0.103550296,0.116863905,0.30619469,0.145092461,0,0,0,0,0.5,0,abnormal
1673341862,2:11,0,0,0,0.02173913,0,0.1,0,0.066666667,0,0,0,0,0,0.25,0.310613691,0.048514251,0.009090909,0.031534263,0.09783004,0.042424242,0.003394351,0.076923077,0.103550296,0.070266272,0.097345133,0.386913229,0,0,0,0,0.666666667,0,abnormal
1673341922,2:12,0,0,0,0.076086957,0,0,0,0,0,0,0,0,0,0,0.309489039,0.007277138,0.006666667,0.003032141,0.018790156,0.098909091,0.042308159,0.076923077,0.090236686,0.12352071,0.25840708,0.274537696,0,0,0,0,0.166666667,0,abnormal
1673341982,2:13,0,0,0,0.163043478,0,0.033333333,0.033333333,0.033333333,0,0.25,0,0.25,0,0,0.308255279,0.012734991,0.027272727,0.0194057,0.168747727,0.061212121,0.078676203,0.090236686,0.103550296,0.116863905,0.322123894,0.226173542,0,0,0,0,0.166666667,0,abnormal
1673342042,2:14,0,0,0,0.076086957,0,0.033333333,0,0.033333333,0.25,0,0,0,0,0.25,0.307097056,0.013947847,0.001212121,0.018799272,0.152139653,0.004606061,0.073948357,0.090236686,0.12352071,0.076923077,0.113274336,0.283072546,0,0,0,0,0.833333333,1,abnormal
1673342102,2:15,0,0,0,0.097826087,0,0.033333333,0.066666667,0.033333333,0.25,0,0.25,0,0,0,0.305905261,0.021224985,0.036969697,0.024257126,0.024851497,0.114787879,0.113953206,0.130177515,0.070266272,0.130177515,0.283185841,0.234708393,0,0,0,0,0.166666667,1,abnormal
1673342162,2:16,0,0,0,0.02173913,0,0.066666667,0,0.066666667,0,0.25,0,0.25,0,0,0.304772216,0.036992116,0.001212121,0.036992116,0.163656201,0.006424242,0.134440538,0.110207101,0.116863905,0.096893491,0.169911504,0.129445235,0,0,0,0,0.833333333,0,abnormal
1673342222,2:17,0,0,0,0.076086957,0,0.033333333,0,0.1,0.25,0.25,0.25,0,0.25,0,0.303580421,0.021224985,0.007272727,0.048514251,0.073220996,0.117212121,0.146078313,0.076923077,0.070266272,0.110207101,0.056637168,0.371266003,0,0,0,0,0.666666667,0,abnormal
1673342282,2:18,0,0,0,0.076086957,0,0.066666667,0.066666667,0.1,0.25,0,0.25,0,0.25,0,0.30237184,0.032140691,0.031515152,0.050333535,0.115892835,0.116242424,0.128621651,0.103550296,0.116863905,0.076923077,0.104424779,0.137980085,0,0,0,0,0.666666667,0,abnormal
1673342342,2:19,0,0,0,0.086956522,0,0.033333333,0,0.1,0,0,0.25,0,0.25,0,0.301188438,0.013947847,0.007878788,0.050939964,0.12789429,0.081575758,0.148745302,0.103550296,0.110207101,0.12352071,0.063716814,0.371266003,0,0,0,0,0.5,0,abnormal
1673342402,2:20,0,0,0,0.086956522,0,0.033333333,0.066666667,0,0.25,0,0.25,0,0,0,0.300013429,0.024257126,0.043636364,0,0.072736089,0.03830303,0.040489756,0.103550296,0.083579882,0.110207101,0.201769912,0.024182077,0,0,0,0,0.333333333,0,abnormal
1673342462,2:21,0,0,0,0.097826087,0,0.033333333,0.1,0.033333333,0,0,0,0,0,0,0.298830027,0.026682838,0.055151515,0.014554275,0.135652806,0.021090909,0.004485392,0.130177515,0.090236686,0.116863905,0.185840708,0.210526316,0,0,0,0,0.5,0,abnormal
1673342522,2:22,0,0,0,0.141304348,0,0,0.1,0,0,0.25,0,0,0,0,0.297621446,0.007277138,0.050909091,0.007883566,0.041217117,0.018787879,0.129470239,0.130177515,0.12352071,0.083579882,0.299115044,0.314366999,0,0,0,0,0.833333333,1,abnormal
1673342582,2:23,0,0,0,0.043478261,0,0,0,0.033333333,0,0,0.25,0,0.25,0,0.296496794,0.00667071,0.003030303,0.013947847,0.040004849,0.003030303,0.168020366,0.130177515,0.12352071,0.083579882,0.185840708,0.048364154,0,0,0,0,1,1,abnormal
